nfi_plot,loc_id,VARIABLE,ZERO_CHECK,YEAR_X0,YEAR_X1,YEAR_X2,VALUE_X0,VALUE_X1,VALUE_X2
654801,0,Lg Dead Shrub,NA,2004,2009,NA,NA,0,NA
654801,0,Sm Shrub,NTN,2004,2009,NA,3.22,2.72,NA
654801,0,Herbs,NTN,2004,2009,NA,0.21,0.48,NA
654801,0,Bryophytes,NTN,2004,2009,NA,4.86,6.66,NA
654801,0,Fine WD,NTN,2004,2009,NA,0.69,0.19,NA
654801,0,Sm WD,NTN,2004,2009,NA,3.14,0.99,NA
654801,0,Coarse WD,NTN,2004,2009,NA,5.11,0.95,NA
654801,0,Round WD,NTN,2004,2009,NA,5.11,0.95,NA
654801,0,Odd WD,ZTZ,2004,2009,NA,0,0,NA
654801,0,Forest Floor 8mm,NTN,2004,2009,NA,98.6,95.5,NA
654801,0,For Floor Total,NTN,2004,2009,NA,111.4,106.7,NA
654811,0,Stump,NA,2004,2009,NA,NA,NA,NA
654811,0,Sm Stump,NA,2004,2009,NA,NA,0,NA
654811,0,Lg Live Tree,NTN,2004,2009,NA,16.27,13.66,NA
654811,0,Lg Dead Tree,NTN,2004,2009,NA,1.8,3.31,NA
654811,0,Sm Live Tree,NTN,2004,2009,NA,33.11,29.05,NA
654811,0,Sm Dead Tree,NTN,2004,2009,NA,1.81,2.48,NA
654811,0,Lg Live Shrub,NA,2004,2009,NA,NA,0,NA
654811,0,Lg Dead Shrub,NA,2004,2009,NA,NA,0,NA
654811,0,Sm Shrub,NTN,2004,2009,NA,3.57,3.73,NA
654811,0,Herbs,NTN,2004,2009,NA,0.05,0.19,NA
654811,0,Bryophytes,NTN,2004,2009,NA,7.03,4.48,NA
654811,0,Fine WD,NTN,2004,2009,NA,0.61,1.38,NA
654811,0,Sm WD,NTN,2004,2009,NA,1.18,0.76,NA
654811,0,Coarse WD,NTN,2004,2009,NA,8.06,9.15,NA
654811,0,Round WD,NTN,2004,2009,NA,8.06,9.15,NA
654811,0,Odd WD,ZTZ,2004,2009,NA,0,0,NA
654811,0,Forest Floor 8mm,NTN,2004,2009,NA,88,58.8,NA
654811,0,For Floor Total,NTN,2004,2009,NA,94.3,71.7,NA
654821,0,Stump,NTN,2004,2009,NA,0.32,0.25,NA
654821,0,Sm Stump,NA,2004,2009,NA,NA,0,NA
654821,0,Lg Live Tree,NTN,2004,2009,NA,68.05,78.86,NA
654821,0,Lg Dead Tree,NTN,2004,2009,NA,5.85,5.5,NA
654821,0,Sm Live Tree,NTN,2004,2009,NA,7.6,7.2,NA
654821,0,Sm Dead Tree,ZTZ,2004,2009,NA,0,0,NA
654821,0,Lg Live Shrub,NA,2004,2009,NA,NA,8.25,NA
654821,0,Lg Dead Shrub,NA,2004,2009,NA,NA,1.11,NA
654821,0,Sm Shrub,NTN,2004,2009,NA,3.04,0.4,NA
654821,0,Herbs,NTN,2004,2009,NA,0.05,0.1,NA
654821,0,Bryophytes,NTN,2004,2009,NA,5.02,2.84,NA
654821,0,Fine WD,NTN,2004,2009,NA,1.15,0.96,NA
654821,0,Sm WD,NTN,2004,2009,NA,1.04,4.26,NA
654821,0,Coarse WD,NTN,2004,2009,NA,23.12,29.62,NA
654821,0,Round WD,NTN,2004,2009,NA,19.09,29.62,NA
654821,0,Odd WD,NTZ,2004,2009,NA,4.03,0,NA
654821,0,Forest Floor 8mm,NTN,2004,2009,NA,44.7,37,NA
654821,0,For Floor Total,NTN,2004,2009,NA,49.7,42.2,NA
668506,0,Stump,NA,2004,NA,NA,0.21,NA,NA
668506,0,Sm Stump,NA,2004,NA,NA,NA,NA,NA
668506,0,Lg Live Tree,NA,2004,NA,NA,79.24,NA,NA
668506,0,Lg Dead Tree,NA,2004,NA,NA,7.48,NA,NA
668506,0,Sm Live Tree,NA,2004,NA,NA,9.72,NA,NA
668506,0,Sm Dead Tree,NA,2004,NA,NA,0,NA,NA
668506,0,Lg Live Shrub,NA,2004,NA,NA,NA,NA,NA
668506,0,Lg Dead Shrub,NA,2004,NA,NA,NA,NA,NA
668506,0,Sm Shrub,NA,2004,NA,NA,1.06,NA,NA
668506,0,Herbs,NA,2004,NA,NA,0.1,NA,NA
668506,0,Bryophytes,NA,2004,NA,NA,5.27,NA,NA
668506,0,Fine WD,NA,2004,NA,NA,0.55,NA,NA
668506,0,Sm WD,NA,2004,NA,NA,4.46,NA,NA
668506,0,Coarse WD,NA,2004,NA,NA,25.7,NA,NA
668506,0,Round WD,NA,2004,NA,NA,18.69,NA,NA
668506,0,Odd WD,NA,2004,NA,NA,7.01,NA,NA
668506,0,Forest Floor 8mm,NA,2004,NA,NA,37.9,NA,NA
668506,0,For Floor Total,NA,2004,NA,NA,46.1,NA,NA
1232216,0,Stump,NTN,2003,2013,NA,8.44,0.09,NA
1232216,0,Sm Stump,NA,2003,2013,NA,NA,1.03,NA
1232216,0,Lg Live Tree,NTN,2003,2013,NA,20.19,21.31,NA
1232216,0,Lg Dead Tree,NTN,2003,2013,NA,1.35,0.74,NA
1232216,0,Sm Live Tree,NTN,2003,2013,NA,0.35,6.97,NA
1232216,0,Sm Dead Tree,ZTZ,2003,2013,NA,0,0,NA
1232216,0,Lg Live Shrub,NA,2003,2013,NA,NA,6.82,NA
1232216,0,Lg Dead Shrub,NA,2003,2013,NA,NA,1.03,NA
1232216,0,Sm Shrub,NTN,2003,2013,NA,0.23,0.61,NA
1232216,0,Herbs,NTN,2003,2013,NA,0.33,0.08,NA
1232216,0,Bryophytes,NTN,2003,2013,NA,0.73,0.4,NA
1232216,0,Fine WD,NTN,2003,2013,NA,0.45,1.14,NA
1232216,0,Sm WD,NTN,2003,2013,NA,4.76,1.61,NA
1232216,0,Coarse WD,NTN,2003,2013,NA,5.83,1.42,NA
1232216,0,Round WD,NTN,2003,2013,NA,5.83,1.42,NA
1232216,0,Odd WD,ZTZ,2003,2013,NA,0,0,NA
1232216,0,Forest Floor 8mm,NA,2003,2013,NA,NA,NA,NA
1232216,0,For Floor Total,NA,2003,2013,NA,NA,NA,NA
1259731,0,Stump,NTN,2003,2009,NA,1.72,0.24,NA
1259731,0,Sm Stump,NA,2003,2009,NA,NA,0,NA
1259731,0,Lg Live Tree,NTN,2003,2009,NA,43.15,46,NA
1259731,0,Lg Dead Tree,NTN,2003,2009,NA,10.67,9.32,NA
1259731,0,Sm Live Tree,NTN,2003,2009,NA,21.31,21.75,NA
1259731,0,Sm Dead Tree,NTZ,2003,2009,NA,2.88,0,NA
1259731,0,Lg Live Shrub,NA,2003,2009,NA,NA,0,NA
1259731,0,Lg Dead Shrub,NA,2003,2009,NA,NA,0,NA
1259731,0,Sm Shrub,NTZ,2003,2009,NA,0.08,0,NA
1259731,0,Herbs,NTZ,2003,2009,NA,0.1,0,NA
1259731,0,Bryophytes,NTN,2003,2009,NA,3.88,0.04,NA
1259731,0,Fine WD,NTN,2003,2009,NA,0.2,0.01,NA
1259731,0,Sm WD,NTN,2003,2009,NA,2.12,3.5,NA
1259731,0,Coarse WD,NTN,2003,2009,NA,7.29,8.6,NA
1259731,0,Round WD,NTN,2003,2009,NA,7.29,8.15,NA
1259731,0,Odd WD,ZTN,2003,2009,NA,0,0.45,NA
1259731,0,Forest Floor 8mm,NTN,2003,2009,NA,42.5,49.7,NA
1259731,0,For Floor Total,NA,2003,2009,NA,NA,54.2,NA
1259736,0,Stump,NA,2003,2013,NA,NA,NA,NA
1259736,0,Sm Stump,NA,2003,2013,NA,NA,0,NA
1259736,0,Lg Live Tree,ZTN,2003,2013,NA,0,0.5,NA
1259736,0,Lg Dead Tree,ZTZ,2003,2013,NA,0,0,NA
1259736,0,Sm Live Tree,NTN,2003,2013,NA,8.21,9.1,NA
1259736,0,Sm Dead Tree,ZTZ,2003,2013,NA,0,0,NA
1259736,0,Lg Live Shrub,NA,2003,2013,NA,NA,0.24,NA
1259736,0,Lg Dead Shrub,NA,2003,2013,NA,NA,0,NA
1259736,0,Sm Shrub,NTN,2003,2013,NA,2.33,2.82,NA
1259736,0,Herbs,NTN,2003,2013,NA,0.38,0.26,NA
1259736,0,Bryophytes,NTN,2003,2013,NA,2.05,1.26,NA
1259736,0,Fine WD,NTN,2003,2013,NA,0.08,0.12,NA
1259736,0,Sm WD,ZTZ,2003,2013,NA,0,0,NA
1259736,0,Coarse WD,ZTZ,2003,2013,NA,0,0,NA
1259736,0,Round WD,ZTZ,2003,2013,NA,0,0,NA
1259736,0,Odd WD,ZTZ,2003,2013,NA,0,0,NA
1259736,0,Forest Floor 8mm,NA,2003,2013,NA,NA,NA,NA
1259736,0,For Floor Total,NA,2003,2013,NA,NA,NA,NA
1294041,0,Stump,NA,NA,2013,NA,NA,1.67,NA
1294041,0,Sm Stump,NA,NA,2013,NA,NA,0,NA
1294041,0,Lg Live Tree,NA,NA,2013,NA,NA,10.83,NA
1294041,0,Lg Dead Tree,NA,NA,2013,NA,NA,1.38,NA
1294041,0,Sm Live Tree,NA,NA,2013,NA,NA,0.21,NA
1294041,0,Sm Dead Tree,NA,NA,2013,NA,NA,0.08,NA
1294041,0,Lg Live Shrub,NA,NA,2013,NA,NA,8.53,NA
1294041,0,Lg Dead Shrub,NA,NA,2013,NA,NA,0.05,NA
1294041,0,Sm Shrub,NA,NA,2013,NA,NA,1.51,NA
1294041,0,Herbs,NA,NA,2013,NA,NA,0.61,NA
1294041,0,Bryophytes,NA,NA,2013,NA,NA,0,NA
1294041,0,Fine WD,NA,NA,2013,NA,NA,1.06,NA
1294041,0,Sm WD,NA,NA,2013,NA,NA,1.56,NA
1294041,0,Coarse WD,NA,NA,2013,NA,NA,16.56,NA
1294041,0,Round WD,NA,NA,2013,NA,NA,16.18,NA
1294041,0,Odd WD,NA,NA,2013,NA,NA,0.38,NA
1294041,0,Forest Floor 8mm,NA,NA,2013,NA,NA,42.8,NA
1294041,0,For Floor Total,NA,NA,2013,NA,NA,50.8,NA
1294051,0,Stump,NA,NA,2017,NA,NA,NA,NA
1294051,0,Sm Stump,NA,NA,2017,NA,NA,NA,NA
1294051,0,Lg Live Tree,NA,NA,2017,NA,NA,40.44,NA
1294051,0,Lg Dead Tree,NA,NA,2017,NA,NA,1.02,NA
1294051,0,Sm Live Tree,NA,NA,2017,NA,NA,4.77,NA
1294051,0,Sm Dead Tree,NA,NA,2017,NA,NA,0,NA
1294051,0,Lg Live Shrub,NA,NA,2017,NA,NA,11.39,NA
1294051,0,Lg Dead Shrub,NA,NA,2017,NA,NA,0.43,NA
1294051,0,Sm Shrub,NA,NA,2017,NA,NA,NA,NA
1294051,0,Herbs,NA,NA,2017,NA,NA,NA,NA
1294051,0,Bryophytes,NA,NA,2017,NA,NA,NA,NA
1294051,0,Fine WD,NA,NA,2017,NA,NA,NA,NA
1294051,0,Sm WD,NA,NA,2017,NA,NA,5.15,NA
1294051,0,Coarse WD,NA,NA,2017,NA,NA,0.88,NA
1294051,0,Round WD,NA,NA,2017,NA,NA,0.88,NA
1294051,0,Odd WD,NA,NA,2017,NA,NA,0,NA
1294051,0,Forest Floor 8mm,NA,NA,2017,NA,NA,39.5,NA
1294051,0,For Floor Total,NA,NA,2017,NA,NA,39.8,NA
1197901,0,Stump,NA,2006,2007,2014,0.09,NA,0.18
1197901,0,Sm Stump,NA,2006,2007,2014,NA,NA,0
1197901,0,Lg Live Tree,NTN,2006,2007,2014,17.13,17.22,14.29
1197901,0,Lg Dead Tree,NTN,2006,2007,2014,5.68,5.55,7.93
1197901,0,Sm Live Tree,NTN,2006,2007,2014,28.4,31.64,22.24
1197901,0,Sm Dead Tree,NTN,2006,2007,2014,0.04,0.39,6.01
1197901,0,Lg Live Shrub,ZTZ,2006,2007,2014,0,0,0
1197901,0,Lg Dead Shrub,ZTZ,2006,2007,2014,0,0,0
1197901,0,Sm Shrub,NTN,2006,2007,2014,3.94,3.25,2.54
1197901,0,Herbs,NTN,2006,2007,2014,0.01,0.06,0.1
1197901,0,Bryophytes,NTN,2006,2007,2014,2.62,2.63,6.49
1197901,0,Fine WD,NTN,2006,2007,2014,0.87,0.21,0.03
1197901,0,Sm WD,NTN,2006,2007,2014,2.32,2.44,3.94
1197901,0,Coarse WD,NTN,2006,2007,2014,3.24,3.24,2.81
1197901,0,Round WD,NTN,2006,2007,2014,3.24,3.24,2.81
1197901,0,Odd WD,ZTZ,2006,2007,2014,0,0,0
1197901,0,Forest Floor 8mm,NA,2006,2007,2014,41.1,NA,NA
1197901,0,For Floor Total,NA,2006,2007,2014,44,NA,NA
1204741,0,Stump,NA,2006,2009,NA,NA,0.18,NA
1204741,0,Sm Stump,NA,2006,2009,NA,NA,0,NA
1204741,0,Lg Live Tree,NTN,2006,2009,NA,168.73,164.07,NA
1204741,0,Lg Dead Tree,NTN,2006,2009,NA,28.48,32.27,NA
1204741,0,Sm Live Tree,ZTZ,2006,2009,NA,0,0,NA
1204741,0,Sm Dead Tree,NTN,2006,2009,NA,3.24,0.33,NA
1204741,0,Lg Live Shrub,NTN,2006,2009,NA,0.4,0.31,NA
1204741,0,Lg Dead Shrub,ZTZ,2006,2009,NA,0,0,NA
1204741,0,Sm Shrub,NTN,2006,2009,NA,0.65,0.64,NA
1204741,0,Herbs,NTN,2006,2009,NA,0.13,0.38,NA
1204741,0,Bryophytes,NTN,2006,2009,NA,0.81,2.5,NA
1204741,0,Fine WD,NTN,2006,2009,NA,0.35,0.37,NA
1204741,0,Sm WD,NTN,2006,2009,NA,1.59,1.73,NA
1204741,0,Coarse WD,NTN,2006,2009,NA,0.43,1.75,NA
1204741,0,Round WD,NTN,2006,2009,NA,0.43,1.75,NA
1204741,0,Odd WD,ZTZ,2006,2009,NA,0,0,NA
1204741,0,Forest Floor 8mm,NTN,2006,2009,NA,13.4,26.5,NA
1204741,0,For Floor Total,NTN,2006,2009,NA,22.2,30.2,NA
1211646,0,Stump,NTN,2006,2011,NA,0.2,0.3,NA
1211646,0,Sm Stump,NA,2006,2011,NA,NA,0,NA
1211646,0,Lg Live Tree,NTN,2006,2011,NA,194.07,208.16,NA
1211646,0,Lg Dead Tree,NTN,2006,2011,NA,28.32,21.32,NA
1211646,0,Sm Live Tree,NTN,2006,2011,NA,7.52,10.68,NA
1211646,0,Sm Dead Tree,ZTZ,2006,2011,NA,0,0,NA
1211646,0,Lg Live Shrub,ZTZ,2006,2011,NA,0,0,NA
1211646,0,Lg Dead Shrub,ZTZ,2006,2011,NA,0,0,NA
1211646,0,Sm Shrub,NTN,2006,2011,NA,2.08,0.09,NA
1211646,0,Herbs,NTN,2006,2011,NA,0.7,0.62,NA
1211646,0,Bryophytes,NTN,2006,2011,NA,1.4,1.92,NA
1211646,0,Fine WD,NTN,2006,2011,NA,1.29,0.51,NA
1211646,0,Sm WD,NTN,2006,2011,NA,2.72,4.72,NA
1211646,0,Coarse WD,NTN,2006,2011,NA,13.34,17.6,NA
1211646,0,Round WD,NTN,2006,2011,NA,13.34,17.6,NA
1211646,0,Odd WD,ZTZ,2006,2011,NA,0,0,NA
1211646,0,Forest Floor 8mm,NTN,2006,2011,NA,18.5,20.9,NA
1211646,0,For Floor Total,NTN,2006,2011,NA,27.3,33,NA
1218516,0,Stump,NTN,2006,2015,NA,0.25,0.09,NA
1218516,0,Sm Stump,NA,2006,2015,NA,NA,0.28,NA
1218516,0,Lg Live Tree,NTN,2006,2015,NA,22.97,24.89,NA
1218516,0,Lg Dead Tree,NTN,2006,2015,NA,3.28,4.86,NA
1218516,0,Sm Live Tree,NTN,2006,2015,NA,7.83,6.54,NA
1218516,0,Sm Dead Tree,NTZ,2006,2015,NA,3.02,0,NA
1218516,0,Lg Live Shrub,ZTZ,2006,2015,NA,0,0,NA
1218516,0,Lg Dead Shrub,ZTZ,2006,2015,NA,0,0,NA
1218516,0,Sm Shrub,NTN,2006,2015,NA,2.48,2,NA
1218516,0,Herbs,ZTZ,2006,2015,NA,0,0,NA
1218516,0,Bryophytes,NTN,2006,2015,NA,2.23,4.25,NA
1218516,0,Fine WD,NTN,2006,2015,NA,0.44,0.96,NA
1218516,0,Sm WD,NTN,2006,2015,NA,3.41,2.61,NA
1218516,0,Coarse WD,NTN,2006,2015,NA,3,7.07,NA
1218516,0,Round WD,NTN,2006,2015,NA,3,7.07,NA
1218516,0,Odd WD,ZTZ,2006,2015,NA,0,0,NA
1218516,0,Forest Floor 8mm,NTN,2006,2015,NA,38.5,30.7,NA
1218516,0,For Floor Total,NTN,2006,2015,NA,64.4,39,NA
1218546,0,Stump,NTN,2006,2014,NA,0.88,1.24,NA
1218546,0,Sm Stump,NA,2006,2014,NA,NA,0,NA
1218546,0,Lg Live Tree,NTN,2006,2014,NA,13.45,37.28,NA
1218546,0,Lg Dead Tree,ZTZ,2006,2014,NA,0,0,NA
1218546,0,Sm Live Tree,NTN,2006,2014,NA,124.13,126.88,NA
1218546,0,Sm Dead Tree,NTN,2006,2014,NA,1.28,1.04,NA
1218546,0,Lg Live Shrub,NTZ,2006,2014,NA,0.05,0,NA
1218546,0,Lg Dead Shrub,NTN,2006,2014,NA,1,0.39,NA
1218546,0,Sm Shrub,NTN,2006,2014,NA,0.7,0.38,NA
1218546,0,Herbs,NTN,2006,2014,NA,0.02,0.03,NA
1218546,0,Bryophytes,NTN,2006,2014,NA,3.46,8.04,NA
1218546,0,Fine WD,NTN,2006,2014,NA,0.72,0.28,NA
1218546,0,Sm WD,NTN,2006,2014,NA,1.18,1.32,NA
1218546,0,Coarse WD,ZTZ,2006,2014,NA,0,0,NA
1218546,0,Round WD,ZTZ,2006,2014,NA,0,0,NA
1218546,0,Odd WD,ZTZ,2006,2014,NA,0,0,NA
1218546,0,Forest Floor 8mm,NA,2006,2014,NA,NA,NA,NA
1218546,0,For Floor Total,NA,2006,2014,NA,NA,NA,NA
1225416,0,Stump,NA,2006,2011,NA,NA,0.04,NA
1225416,0,Sm Stump,NA,2006,2011,NA,NA,0,NA
1225416,0,Lg Live Tree,NTN,2006,2011,NA,100.16,108.85,NA
1225416,0,Lg Dead Tree,NTN,2006,2011,NA,0.69,0.59,NA
1225416,0,Sm Live Tree,NTN,2006,2011,NA,6.39,7.06,NA
1225416,0,Sm Dead Tree,ZTN,2006,2011,NA,0,0.01,NA
1225416,0,Lg Live Shrub,ZTZ,2006,2011,NA,0,0,NA
1225416,0,Lg Dead Shrub,ZTZ,2006,2011,NA,0,0,NA
1225416,0,Sm Shrub,NTN,2006,2011,NA,2.48,0.36,NA
1225416,0,Herbs,NTZ,2006,2011,NA,0.02,0,NA
1225416,0,Bryophytes,NTN,2006,2011,NA,3.55,9.53,NA
1225416,0,Fine WD,NTN,2006,2011,NA,2.01,0.45,NA
1225416,0,Sm WD,NTN,2006,2011,NA,0.79,2.26,NA
1225416,0,Coarse WD,NTN,2006,2011,NA,4.82,1.72,NA
1225416,0,Round WD,NTN,2006,2011,NA,4.82,1.72,NA
1225416,0,Odd WD,ZTZ,2006,2011,NA,0,0,NA
1225416,0,Forest Floor 8mm,NTN,2006,2011,NA,45.6,73.8,NA
1225416,0,For Floor Total,NTN,2006,2011,NA,61.6,85.1,NA
1225436,0,Stump,NTN,2006,2012,NA,0.01,0.1,NA
1225436,0,Sm Stump,NA,2006,2012,NA,NA,0,NA
1225436,0,Lg Live Tree,NTN,2006,2012,NA,92.28,97.84,NA
1225436,0,Lg Dead Tree,NTN,2006,2012,NA,2.82,2.59,NA
1225436,0,Sm Live Tree,NTN,2006,2012,NA,10.26,11.17,NA
1225436,0,Sm Dead Tree,ZTZ,2006,2012,NA,0,0,NA
1225436,0,Lg Live Shrub,ZTZ,2006,2012,NA,0,0,NA
1225436,0,Lg Dead Shrub,NTZ,2006,2012,NA,0.46,0,NA
1225436,0,Sm Shrub,NTN,2006,2012,NA,1.76,4.53,NA
1225436,0,Herbs,ZTZ,2006,2012,NA,0,0,NA
1225436,0,Bryophytes,NTN,2006,2012,NA,3.01,7.26,NA
1225436,0,Fine WD,NTN,2006,2012,NA,0.55,0.1,NA
1225436,0,Sm WD,NTN,2006,2012,NA,0.15,0.09,NA
1225436,0,Coarse WD,NTZ,2006,2012,NA,1.08,0,NA
1225436,0,Round WD,NTZ,2006,2012,NA,1.08,0,NA
1225436,0,Odd WD,ZTZ,2006,2012,NA,0,0,NA
1225436,0,Forest Floor 8mm,NA,2006,2012,NA,NA,NA,NA
1225436,0,For Floor Total,NA,2006,2012,NA,NA,NA,NA
1232251,0,Stump,NTN,2008,2018,NA,0.47,7.72,NA
1232251,0,Sm Stump,ZTZ,2008,2018,NA,0,0,NA
1232251,0,Lg Live Tree,NTN,2008,2018,NA,66.61,36.49,NA
1232251,0,Lg Dead Tree,NTN,2008,2018,NA,3.11,8.56,NA
1232251,0,Sm Live Tree,NTN,2008,2018,NA,6.56,8.33,NA
1232251,0,Sm Dead Tree,NTZ,2008,2018,NA,2.13,0,NA
1232251,0,Lg Live Shrub,ZTZ,2008,2018,NA,0,0,NA
1232251,0,Lg Dead Shrub,ZTZ,2008,2018,NA,0,0,NA
1232251,0,Sm Shrub,NTN,2008,2018,NA,1,0.65,NA
1232251,0,Herbs,ZTZ,2008,2018,NA,0,0,NA
1232251,0,Bryophytes,NTN,2008,2018,NA,5.35,11.22,NA
1232251,0,Fine WD,NTN,2008,2018,NA,2.29,2.2,NA
1232251,0,Sm WD,NTN,2008,2018,NA,6.4,4.64,NA
1232251,0,Coarse WD,NTN,2008,2018,NA,13.57,17.33,NA
1232251,0,Round WD,NTN,2008,2018,NA,13.57,17.33,NA
1232251,0,Odd WD,ZTZ,2008,2018,NA,0,0,NA
1232251,0,Forest Floor 8mm,NTN,2008,2018,NA,52.7,71.1,NA
1232251,0,For Floor Total,NTN,2008,2018,NA,55.8,110.2,NA
1232266,0,Stump,NA,2006,2015,NA,NA,0.25,NA
1232266,0,Sm Stump,NA,2006,2015,NA,NA,0,NA
1232266,0,Lg Live Tree,NTN,2006,2015,NA,32.7,33.31,NA
1232266,0,Lg Dead Tree,ZTN,2006,2015,NA,0,8.4,NA
1232266,0,Sm Live Tree,NTN,2006,2015,NA,10.94,8.56,NA
1232266,0,Sm Dead Tree,ZTN,2006,2015,NA,0,0.71,NA
1232266,0,Lg Live Shrub,NTN,2006,2015,NA,4.03,0.08,NA
1232266,0,Lg Dead Shrub,ZTZ,2006,2015,NA,0,0,NA
1232266,0,Sm Shrub,NTN,2006,2015,NA,0.44,0.44,NA
1232266,0,Herbs,NTN,2006,2015,NA,0.26,0.12,NA
1232266,0,Bryophytes,NTN,2006,2015,NA,1.48,3.98,NA
1232266,0,Fine WD,NTN,2006,2015,NA,0.6,1,NA
1232266,0,Sm WD,NTN,2006,2015,NA,2.95,3.74,NA
1232266,0,Coarse WD,ZTN,2006,2015,NA,0,2.16,NA
1232266,0,Round WD,ZTN,2006,2015,NA,0,2.16,NA
1232266,0,Odd WD,ZTZ,2006,2015,NA,0,0,NA
1232266,0,Forest Floor 8mm,NTN,2006,2015,NA,17.1,33.4,NA
1232266,0,For Floor Total,NTN,2006,2015,NA,24.1,51.7,NA
1232296,0,Stump,NTN,2006,2015,NA,0.17,0.03,NA
1232296,0,Sm Stump,NA,2006,2015,NA,NA,0,NA
1232296,0,Lg Live Tree,NTZ,2006,2015,NA,107.22,0,NA
1232296,0,Lg Dead Tree,NTN,2006,2015,NA,20.04,114.2,NA
1232296,0,Sm Live Tree,NTN,2006,2015,NA,2.83,1.75,NA
1232296,0,Sm Dead Tree,ZTN,2006,2015,NA,0,0.04,NA
1232296,0,Lg Live Shrub,NTZ,2006,2015,NA,1.55,0,NA
1232296,0,Lg Dead Shrub,ZTZ,2006,2015,NA,0,0,NA
1232296,0,Sm Shrub,NTN,2006,2015,NA,1.01,1.81,NA
1232296,0,Herbs,NTN,2006,2015,NA,1.44,0.07,NA
1232296,0,Bryophytes,NTN,2006,2015,NA,0.05,0.41,NA
1232296,0,Fine WD,NTN,2006,2015,NA,0.63,0.9,NA
1232296,0,Sm WD,NTN,2006,2015,NA,0.96,3.26,NA
1232296,0,Coarse WD,NTN,2006,2015,NA,18.79,36.23,NA
1232296,0,Round WD,NTN,2006,2015,NA,18.79,36.23,NA
1232296,0,Odd WD,ZTZ,2006,2015,NA,0,0,NA
1232296,0,Forest Floor 8mm,NTN,2006,2015,NA,23.6,49,NA
1232296,0,For Floor Total,NTN,2006,2015,NA,44.8,74.4,NA
1232301,0,Stump,NTN,2006,2012,NA,0.03,3.81,NA
1232301,0,Sm Stump,NA,2006,2012,NA,NA,0,NA
1232301,0,Lg Live Tree,NTN,2006,2012,NA,31.48,2.88,NA
1232301,0,Lg Dead Tree,NTN,2006,2012,NA,73.42,32.64,NA
1232301,0,Sm Live Tree,ZTN,2006,2012,NA,0,0.06,NA
1232301,0,Sm Dead Tree,ZTZ,2006,2012,NA,0,0,NA
1232301,0,Lg Live Shrub,NTN,2006,2012,NA,0.18,1.32,NA
1232301,0,Lg Dead Shrub,ZTZ,2006,2012,NA,0,0,NA
1232301,0,Sm Shrub,NTN,2006,2012,NA,0.39,0.89,NA
1232301,0,Herbs,NTN,2006,2012,NA,0.36,0.6,NA
1232301,0,Bryophytes,NTN,2006,2012,NA,2.19,1.94,NA
1232301,0,Fine WD,NTN,2006,2012,NA,0.99,3.58,NA
1232301,0,Sm WD,NTN,2006,2012,NA,7.2,10.26,NA
1232301,0,Coarse WD,NTN,2006,2012,NA,35.46,58.68,NA
1232301,0,Round WD,NTN,2006,2012,NA,35.46,58.68,NA
1232301,0,Odd WD,ZTZ,2006,2012,NA,0,0,NA
1232301,0,Forest Floor 8mm,NA,2006,2012,NA,NA,NA,NA
1232301,0,For Floor Total,NA,2006,2012,NA,NA,NA,NA
1239136,0,Stump,NTN,2006,2011,NA,3.99,3.19,NA
1239136,0,Sm Stump,NA,2006,2011,NA,NA,0,NA
1239136,0,Lg Live Tree,NTN,2006,2011,NA,173.31,193.21,NA
1239136,0,Lg Dead Tree,NTN,2006,2011,NA,44.91,45.62,NA
1239136,0,Sm Live Tree,NTN,2006,2011,NA,3.56,5.98,NA
1239136,0,Sm Dead Tree,NTN,2006,2011,NA,1.97,7.29,NA
1239136,0,Lg Live Shrub,NTN,2006,2011,NA,0.3,0.16,NA
1239136,0,Lg Dead Shrub,ZTZ,2006,2011,NA,0,0,NA
1239136,0,Sm Shrub,NTN,2006,2011,NA,0.38,0.01,NA
1239136,0,Herbs,NTN,2006,2011,NA,0.02,0.02,NA
1239136,0,Bryophytes,NTN,2006,2011,NA,0.09,0.1,NA
1239136,0,Fine WD,NTN,2006,2011,NA,1.34,1.14,NA
1239136,0,Sm WD,NTN,2006,2011,NA,8.23,1.81,NA
1239136,0,Coarse WD,NTN,2006,2011,NA,39.36,19.94,NA
1239136,0,Round WD,NTN,2006,2011,NA,39.36,19.94,NA
1239136,0,Odd WD,ZTZ,2006,2011,NA,0,0,NA
1239136,0,Forest Floor 8mm,NTN,2006,2011,NA,19.1,48.1,NA
1239136,0,For Floor Total,NTN,2006,2011,NA,31.3,69.3,NA
1246036,0,Stump,NTN,2006,2015,NA,0.25,0.03,NA
1246036,0,Sm Stump,NA,2006,2015,NA,NA,0,NA
1246036,0,Lg Live Tree,NTN,2006,2015,NA,100.69,100.39,NA
1246036,0,Lg Dead Tree,NTN,2006,2015,NA,8.52,23.17,NA
1246036,0,Sm Live Tree,NTN,2006,2015,NA,26.67,22.53,NA
1246036,0,Sm Dead Tree,ZTN,2006,2015,NA,0,11.55,NA
1246036,0,Lg Live Shrub,NTN,2006,2015,NA,0.4,0.1,NA
1246036,0,Lg Dead Shrub,NTZ,2006,2015,NA,0.16,0,NA
1246036,0,Sm Shrub,NTN,2006,2015,NA,0.76,1.02,NA
1246036,0,Herbs,ZTN,2006,2015,NA,0,0.04,NA
1246036,0,Bryophytes,NTN,2006,2015,NA,2.18,8.76,NA
